66.15625621339714, 91708.00776134689, 16116.376324414683, 48796.95845050288, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
39.35140293510344, 37776.71943179788, 11565.193786797012, 79478.28416732146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
74.50323582888045, 71757.37703990251, 38504.42888347207, 36485.02996753452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
98.60250754922386, 31127.866748853317, 98726.86570273509, 64152.12966361737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
22.753599019637377, 48395.41386334399, 62953.97360883076, 95187.04054289017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
20.68164786778309, 16102.410861368111, 96897.12397817914, 98827.82036658825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
91.43373919714166, 86738.18501616507, 74858.99436938604, 68075.27626169854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
30.502991612435135, 94134.54145934455, 70759.65816610104, 84579.72892248238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10.750815501260218, 79221.50375310905, 1303.5312846815139, 2204.3045418811303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
32.42241817070478, 67719.90429230573, 4489.732902100684, 87835.96980657816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
75.50056516394073, 27577.78445116803, 92066.53187122146, 94896.80795044448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
81.5824818702655, 33528.03082625273, 75705.58436826803, 30394.552789141217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
84.79562582319325, 32901.70116103137, 20243.925670226326, 60058.28802853093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
42.694130724018784, 18541.95009818954, 84943.42562044955, 42105.02949518324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
24.631277961423983, 25334.361626395897, 20437.33358112825, 37741.530580523286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
55.88689822836373, 37553.801833318954, 79753.51990048213, 13868.195547770467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
62.581034298384324, 9144.332266107214, 87968.97773219025, 50552.65595853937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
30.152730894701378, 85564.82714358631, 44591.88443153287, 18970.655487953958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
18.213545921872104, 63997.38857364237, 56571.27949378274, 74973.47325581535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
99.45865558071243, 74524.11589909533, 62091.124449562776, 9751.525569054553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
